1.0236, 0.3267
1.0318, 0.3279
1.0402, 0.3279
1.0401, 0.3291
1.0484, 0.3303
1.0567, 0.3303
1.065, 0.3315
1.065, 0.3327
1.0733, 0.3327
1.0816, 0.3338
1.0899, 0.3338
1.0982, 0.3351
1.1065, 0.3351
1.1148, 0.3351
1.1148, 0.3364
1.1231, 0.3376
1.1314, 0.3376
1.1397, 0.3388
1.148, 0.3388
1.1562, 0.34
1.1646, 0.34
1.1729, 0.3412
1.1812, 0.3412
1.1895, 0.3412
1.1978, 0.3424
1.2061, 0.3424
1.2144, 0.3424
1.2227, 0.3436
1.231, 0.3436
1.2393, 0.3436
1.2477, 0.3436
1.2559, 0.3448
1.2643, 0.3448
1.2726, 0.3448
1.2809, 0.346
1.2892, 0.346
1.2974, 0.346
1.3058, 0.3472
1.3141, 0.3472
1.3224, 0.3472
1.3307, 0.3484
1.339, 0.3484
1.3473, 0.3484
1.3556, 0.3496
1.3639, 0.3496
1.3721, 0.3496
1.3805, 0.3508
1.3888, 0.3508
1.3971, 0.3508
1.4054, 0.3521
1.4137, 0.3521
1.422, 0.3521
1.4303, 0.3521
1.4386, 0.3533
1.4469, 0.3533
1.4552, 0.3533
1.4635, 0.3533
1.4718, 0.3533
1.4801, 0.3533
1.4884, 0.3533
1.4967, 0.3533
1.505, 0.3533
1.5133, 0.3533
1.5215, 0.3533
1.5299, 0.3533
1.5382, 0.3533
1.5465, 0.3533
1.5548, 0.3533
1.5631, 0.3533
1.5714, 0.3533
1.5796, 0.3533
1.588, 0.3533
1.5963, 0.3533
1.6046, 0.3533
1.6129, 0.3533
1.6212, 0.3533
1.6295, 0.3533
1.6378, 0.3533
1.6461, 0.3533
1.6543, 0.3533
1.6627, 0.3533
1.671, 0.3521
1.6794, 0.3521
1.6877, 0.3521
1.696, 0.3521
1.7043, 0.3521
1.7126, 0.3521
1.7208, 0.3521
1.7292, 0.3521
1.7375, 0.3521
1.7458, 0.3508
1.7541, 0.3508
1.7624, 0.3508
1.7707, 0.3508
1.779, 0.3508
1.7873, 0.3508
1.7955, 0.3508
1.8039, 0.3508
1.8122, 0.3496
1.8205, 0.3496
1.8288, 0.3496
1.8371, 0.3496
1.8454, 0.3496
1.8537, 0.3484
1.862, 0.3484
1.8702, 0.3484
1.8786, 0.3472
1.8869, 0.3472
1.8952, 0.346
1.9035, 0.346
1.9119, 0.3448
1.9202, 0.3448
1.9285, 0.3436
1.9367, 0.3436
1.9451, 0.3424
1.9534, 0.3424
1.9617, 0.3412
1.97, 0.34
1.9783, 0.34
1.9866, 0.34
1.9949, 0.3388
2.0032, 0.3388
2.0115, 0.3376
