1.0034295806900797, 0.1431568045660443
1.0800929491951816, 0.1653879255817663
1.157258235043333, 0.1896022893349092
1.241523451670819, 0.2126498481229282
1.3576500926578507, 0.2549331437693807
1.4739331044431268, 0.3011257093719397
1.6134869341125704, 0.3569121762728389
1.7299121011689778, 0.40665862365367644
1.8464083458609526, 0.4581820119236535
1.9743594623006722, 0.5099889209843864
2.031388457174721, 0.534090313070219
2.080458238730621, 0.5515756027037639
2.1849965498029746, 0.5748126972551733
2.268300846650522, 0.5819000499653555
2.353226078050856, 0.5800308349735408
2.483985014658618, 0.5587116229665394
2.541362204659201, 0.533434000182194
2.615127190029728, 0.508238831646461
2.6935968996941178, 0.46736366293571274
2.7945460962333826, 0.416299120290887
2.8953436604834373, 0.3614437704158968
3.0076463246770437, 0.3081276462266551
3.1199489888706466, 0.254811522037413
3.2325075325522903, 0.20789238504907237
3.3792174585704764, 0.15649298776558185
3.5717516100886897, 0.10634613637105872
3.678321798973638, 0.08242385804318042
3.810267170221014, 0.061381408717483765
3.9517558267610013, 0.04327455272725178
4.129311435016252, 0.027016387316323165
4.28571142660752, 0.017164548890133524
4.398349531888279, 0.011850259446589462
4.672164876264546, 0.005196801862457967
4.840163312178575, 0.0034616881664923937
5.038817833173891, 0.0026145090225409007
5.295548116848096, 0.0019295970130879248
5.524406616074604, 0.0016266196170406921
